conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
1917663673461649526;Wed Apr 30 22:51:20 +0000 2025;2;@geloraco @prabowo jangan sampe anda di gagalkan 2 periode pak karna km rakyat menginginkan and dari 2014 maka kembalilah bapak presiden ku ke 2014 2019 jangan sampe ibu pertiwi di hancurkan demi kerakusan 1 keluarga pak kami percaya anda sangat cinta sama negara ini.tuntaskan semuanya pak;1917713408956457139;;geloraco;in;;0;0;0;https://x.com/rio_warham27012/status/1917713408956457139;1857916862883074048;rio_warham27012;positive
1917451849269141743;Wed Apr 30 22:50:24 +0000 2025;0;@IyeSifulan86051 @MurtadhaOne1 @dedstea @prabowo @Gerindra @bang_dasco Duileh itu jari kalo ngetik enak bgttt;1917713172984914332;;IyeSifulan86051;in;;0;0;0;https://x.com/itscriw/status/1917713172984914332;1194674635113025537;itscriw;positive
1917530430217281961;Wed Apr 30 22:44:47 +0000 2025;0;@Anak__Ogi @prabowo Prabowo Subianto jadi presiden Indonesia makin tambah ruet;1917711760544653728;;Anak__Ogi;in;;0;0;0;https://x.com/bendolganteng/status/1917711760544653728;1276876868340203520;bendolganteng;positive
1917433418612367758;Wed Apr 30 22:43:40 +0000 2025;0;@BANGSAygSUJUD @prabowo @tham878 @romoatheist @mimih6mei @kiwalipitu @Kimberley_PS08 @hasanudinsajid @gtobing2903 @FDonghun @EdySularno96489 @awikuchuz Semangat njing lebih giat lagi njilat nya https://t.co/upT97SNu8y;1917711479324959192;https://pbs.twimg.com/tweet_video_thumb/Gp0Ua-ZaYAERIRA.jpg;BANGSAygSUJUD;in;;0;0;0;https://x.com/BejoBack/status/1917711479324959192;1605549612928229376;BejoBack;positive
1917620525918281772;Wed Apr 30 22:30:06 +0000 2025;0;@kompascom Aku percaya @prabowo karena tiap bangun indonesya cerah...;1917708065547378762;;kompascom;in;;0;0;0;https://x.com/otak_geser2021/status/1917708065547378762;1442201351606263815;otak_geser2021;positive
1917421311795814465;Wed Apr 30 22:28:00 +0000 2025;6;@illmachineee Oke? Aku apresiasi kamu kalau mau call out orang ini sama buruknya dengan Prabowo dan aku bisa ga suka mereka berdua tapi bukan berarti aku harus oppose semua kebijakan yang akan dibuat mereka berdua. Kebijakan vasektomi ini kebijakan bagus selama bisa dilakukan secara efektif;1917707533831266735;;illmachineee;in;;0;1;0;https://x.com/Nevzky0/status/1917707533831266735;1539589786582716417;Nevzky0;positive
1917670086023995708;Wed Apr 30 22:23:17 +0000 2025;4;@geloraco Sekarang gw yakin kalau @Fahrihamzah itu masuk ke dalam pemerintah untuk mengawasi biar pemerintah tidak bablas karna mengontrol dari dalam bakal lebih gampang dari pada jadi oposisi.lanjuttkan perjuangan mu bg 20thn vs 10 thn gw pikir prabowo yang nga sabar ternyata ente juga.;1917706349259153600;;geloraco;in;;0;0;0;https://x.com/rio_warham27012/status/1917706349259153600;1857916862883074048;rio_warham27012;positive
1917193529484607879;Wed Apr 30 22:22:47 +0000 2025;0;@Azure02616214 @geloraco Klo prabowo menurutmu sudah berhasil ter? IQ nya tinggi lho..;1917706221223829814;;Azure02616214;in;;0;1;0;https://x.com/saklarslex/status/1917706221223829814;1802331654406774784;saklarslex;positive
1917706215670571082;Wed Apr 30 22:22:45 +0000 2025;0;Apakah tidak lebih baik beras disimpan dalam bentuk padi dengan menggunakan silo yg ditempatkan disetiap kabupaten/kecamatan untuk ketahanan pangan krn jika beras disimpan didalam silo bisa bertahan lebih dari 5 tahun @Gerindra @prabowo @kementan;1917706215670571082;;;in;;0;1;0;https://x.com/Rizal1518640911/status/1917706215670571082;1489639901188427778;Rizal1518640911;positive
1917620525918281772;Wed Apr 30 22:20:45 +0000 2025;0;@kompascom Kereeeennnn pesona Indonesia bravo pak @prabowo sama elu jg dek @gibran_tweet;1917705712748364053;;kompascom;in;;0;0;0;https://x.com/ZerostartF/status/1917705712748364053;1620220779190423553;ZerostartF;positive
1917538949314273546;Wed Apr 30 22:19:09 +0000 2025;0;"@fucekgovt @jokoanwar Pilpres itu paket bukan hanya milih presiden &amp; wakilnya tapi juga milih menteri2nya panglima TNI &amp; Kapolrinya. Sedangkan ormas itu peliharaanya jadi bersyukurlah kalian semua punya presiden prabowo &amp; wakil presiden Gibran Indonesia bangga ";1917705306756493757;;fucekgovt;in;;0;0;0;https://x.com/AjieNdoro/status/1917705306756493757;1558597547647979520;AjieNdoro;positive
1917702606564253929;Wed Apr 30 22:08:25 +0000 2025;0;Tapi kan Indonesia baik2 saja dan cerah kan ya mas @prabowo ?;1917702606564253929;;;in;;1;0;0;https://x.com/Edwin_A_J/status/1917702606564253929;926570897225297921;Edwin_A_J;positive
1917701760069820624;Wed Apr 30 22:05:03 +0000 2025;2;HERCULES LEBIH HEBAT DARI PRESIDEN @prabowo https://t.co/DQ3RPcryHX;1917701760069820624;;;in;;0;0;1;https://x.com/Bullbull_Merah/status/1917701760069820624;1352912193969262592;Bullbull_Merah;positive
1917464792971071851;Wed Apr 30 22:01:13 +0000 2025;2;@kura2giok Mantaaappp;1917700794855612833;;kura2giok;in;;0;0;0;https://x.com/kelixmann/status/1917700794855612833;1425377301953277953;kelixmann;positive
1917448258567430227;Wed Apr 30 21:45:16 +0000 2025;0;@bagindo_kopi Merasa dekat dgn @prabowo dan di ksh PANGGUNG ISTIMEWA;1917696781565190608;;bagindo_kopi;in;;0;0;0;https://x.com/rieribet/status/1917696781565190608;4712518004;rieribet;positive
1917412444290572723;Wed Apr 30 21:41:21 +0000 2025;0;@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @awikuchuz @DarekaRendy @EdySularno96489 @FDonghun @florieliciouss @Ndons_Back @romoatheist @tham878 menjaga asa aje luh;1917695797786992686;;BANGSAygSUJUD;in;;0;0;0;https://x.com/pakujawa22/status/1917695797786992686;1609081221858070528;pakujawa22;positive
1917692203566260477;Wed Apr 30 21:40:02 +0000 2025;3;@JumadiAkhi12 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Top markotop bang ;1917695464956387716;;JumadiAkhi12;in;;0;0;1;https://x.com/STresnowati1/status/1917695464956387716;2700740070;STresnowati1;positive
1917685744090636766;Wed Apr 30 21:01:24 +0000 2025;0;May Day bukan hanya turun ke jalan tapi juga saling menghargai antar sesama pekerja #MayDayBermartabat;1917685744090636766;;;in;;0;0;0;https://x.com/galih_prabowo19/status/1917685744090636766;1810947943371001862;galih_prabowo19;positive
1917628875208810591;Wed Apr 30 20:42:39 +0000 2025;0;@galauvibes__ Langkah kecil menuju perubahan besar aksi May Day Damai inspirasi buat semua #MayDayBermartabat;1917681024831742013;;galauvibes__;in;;0;0;0;https://x.com/fajarprabow0_/status/1917681024831742013;1830520825424031745;fajarprabow0_;positive
1917548657571946794;Wed Apr 30 20:18:50 +0000 2025;1;@rimacahaya661 Emang;1917675029686579450;;rimacahaya661;in;;0;1;0;https://x.com/JHPrabowo/status/1917675029686579450;158912165;JHPrabowo;positive
1917598123960197604;Wed Apr 30 19:19:51 +0000 2025;0;@jongxiin Buktikan kalau anak muda di May Day bisa solid tanpa bikin rusuh #MayDayBermartabat;1917660187877597681;;jongxiin;in;;0;0;0;https://x.com/fajarprabow0_/status/1917660187877597681;1830520825424031745;fajarprabow0_;positive
1917410106918269226;Wed Apr 30 19:13:52 +0000 2025;11;@Yakisobakso MBG gak ada korelasinya dengan penanggulangan dan pencegahan stunting tapi tetep digodok sama prabowo. Pemerintah gak perlu korelasi untuk bikin kebijakan. Lagian Poinnya bukan di situ. Poinnya adalah sekali negara masuk ranah privat mereka gak akan berhenti.;1917658678733463602;;Yakisobakso;in;;0;1;1;https://x.com/purebprince/status/1917658678733463602;1276207574694498304;purebprince;positive
1917617956047184182;Wed Apr 30 19:10:36 +0000 2025;0;@NenkMonica anak buah pak joko dan pak prabowo oke semua;1917657858226938113;;NenkMonica;in;;0;0;0;https://x.com/sabronaiditnusa/status/1917657858226938113;1348933530416422913;sabronaiditnusa;positive
1917599129263563027;Wed Apr 30 19:08:14 +0000 2025;0;@amoreoss May Day datang lagi waktunya move bareng dengan tenang tetap fokus sama tujuan kebaikan #MayDayBermartabat;1917657260962243019;;amoreoss;in;;0;0;0;https://x.com/prabowo_ardi7/status/1917657260962243019;1687351514011164672;prabowo_ardi7;positive
1917651007053651989;Wed Apr 30 18:43:22 +0000 2025;1;Kalau nuruti orang2 ini Indonesia tidak bakalan maju hanya akan sibuk saling ejek sibuk memfitnah sibuk caci maki... IKN ini merubah jawa sentris menjadi indonesia sentris... wilayah Kalimantan dan timur makin berkembang cepat.. Bravo @prabowo https://t.co/RF81PALmAb;1917651007053651989;https://pbs.twimg.com/media/GpzdbYjaYAIpvSc.jpg;;in;;0;1;1;https://x.com/jari_droid/status/1917651007053651989;1486631613932834819;jari_droid;positive
1917648556384739683;Wed Apr 30 18:33:38 +0000 2025;0;kita bisa kok sampaikan suara tanpa rusuh. Happy dan damai selalu di may day https://t.co/UZSBTQXzdo;1917648556384739683;https://pbs.twimg.com/ext_tw_video_thumb/1917648524650635266/pu/img/N1c8-6uWxByHECdy.jpg;;in;;0;0;0;https://x.com/AgungBprabowo/status/1917648556384739683;2566514009;AgungBprabowo;positive
1917506712401240497;Wed Apr 30 18:32:08 +0000 2025;0;@democrazymedia Blegedez mana mungkin orang yang sama dengan Jendral Soedirman di jauhi Prabowo apa lagi dia anak dari Maha Guru /Gutu besar Ilmu akal akalan nya;1917648176552481226;;democrazymedia;in;;0;0;0;https://x.com/AkasiaUsman/status/1917648176552481226;1613856156174229507;AkasiaUsman;positive
1917639690792169558;Wed Apr 30 17:58:24 +0000 2025;0;Unik ketika seorang kepala daerah dikritik justru makin populer dan dukunganya malah bertambah ini semacam virus yg menyebar terlalu cepat yg mengancam prabowo Anies ganjar gibran dan calon2 potensial untuk menuju pemilu 2029. Hebat memang riset cendikiawan dibalik layar. ;1917639690792169558;;;in;;0;0;0;https://x.com/rakyatbiasa33/status/1917639690792169558;1594274770568482816;rakyatbiasa33;positive
1910268186240716981;Wed Apr 30 17:24:32 +0000 2025;0;@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 @coldbrew165 pasti seru banget ini ya kaa kedatangan orang nomor 1;1917631164472517120;;Ndons_Back;in;;0;0;0;https://x.com/masterbagasi/status/1917631164472517120;1453563764603719684;masterbagasi;positive
1917247535632077111;Wed Apr 30 17:17:58 +0000 2025;0;@BruhGusGus @measme99 @convomf @prabowo Ngeuenya berdua yang naggung seluruh rakyat wkowkwowk;1917629514659815831;;BruhGusGus;in;;0;1;0;https://x.com/Antatothelogic/status/1917629514659815831;1779473659423580160;Antatothelogic;positive
1917526683487461745;Wed Apr 30 17:10:22 +0000 2025;1;@geloraco Luar biasa keberanian ormas di zaman prabowo yak berani ngancem gubernur;1917627602195603486;;geloraco;in;;0;0;0;https://x.com/goniooo/status/1917627602195603486;1376417740701888512;goniooo;positive
1917602347859284461;Wed Apr 30 17:06:21 +0000 2025;3;"@txtdriprogresif Tentu saja prabowo lebih smart as a leader dari gibran Btw poin gw juga bukan itu gw mempertanyakan kenapa percaya diri banget memposisikan gibran sebagai antitesis dari rezim militer &amp; otoriter";1917626590655308231;;txtdriprogresif;in;;0;1;0;https://x.com/akermen42/status/1917626590655308231;1692491333121019904;akermen42;positive
1917485457958658121;Wed Apr 30 17:02:45 +0000 2025;1;@TeddGus @jokowi @prabowo @gibran_tweet Lalat ini tidak akan pernah tau klo jilatin tai .lebih enak. ;1917625682655588547;;TeddGus;in;;0;0;0;https://x.com/ryancici04/status/1917625682655588547;1685201132296237057;ryancici04;positive
1917548497764770090;Wed Apr 30 16:59:36 +0000 2025;0;@bengkeldodo @PenculikBangsat @ChovaMelians26 @bitCarli77 @balapurik @mas_veel_ @gtobing2903 @abang_regar @AndreasSolusi @DianSandiU Lo gak sakit hati dan gak marahkah si fufufafa ngata2in Pak Prabowo ?;1917624893329531105;;bengkeldodo;in;;0;1;0;https://x.com/Panthomerens/status/1917624893329531105;363570973;Panthomerens;positive
1917234110508241363;Wed Apr 30 16:52:04 +0000 2025;3;@xyz38281 @d4ny4di Sering banget nyalain satu suku padahal Prabowo Gibran menang di hampir semua provinsi aja udah jadi bukti kalo mayoritas Indon emang gak bisa di arepin;1917622997550260304;;xyz38281;in;;0;0;0;https://x.com/Julian_gacon/status/1917622997550260304;1613682633036402689;Julian_gacon;positive
1917621897178800562;Wed Apr 30 16:47:42 +0000 2025;0;Seru nih di pihak mana samean pak @prabowo ;1917621897178800562;;;in;;0;0;0;https://x.com/_pdfperjuangan/status/1917621897178800562;1518440556682047488;_pdfperjuangan;positive
1917620975019192489;Wed Apr 30 16:44:02 +0000 2025;0;Terharu sekali saya mendengar OMON OMON PAK PRABOWO;1917620975019192489;;;in;;0;0;0;https://x.com/Velope16/status/1917620975019192489;1164573073288257542;Velope16;positive
1917564538431627337;Wed Apr 30 16:40:45 +0000 2025;0;@shoxnikki AK TDI CB COOP SM JOJO BIKIN NGAKAK TRS ;1917620145767473436;;shoxnikki;in;;0;1;0;https://x.com/PrabowoMpreg/status/1917620145767473436;1610242667400818688;PrabowoMpreg;positive
1909637048866406769;Wed Apr 30 16:39:46 +0000 2025;0;@ch_chotimah2 Sebuah langkah simbolis yang begitu dalam. Bu Mega dan Pak Prabowo menunjukkan bahwa cinta tanah air bisa menyatukan segalanya. Sikap ini patut dicontoh oleh semua pihak.;1917619898785882500;;ch_chotimah2;in;;0;0;0;https://x.com/HuyenHungHo/status/1917619898785882500;1916324788773244928;HuyenHungHo;positive
1917615716775387548;Wed Apr 30 16:39:36 +0000 2025;0;@dearlysbubu cantiknyahh;1917619857337770471;;dearlysbubu;in;;0;1;0;https://x.com/PrabowoMpreg/status/1917619857337770471;1610242667400818688;PrabowoMpreg;positive
1917526683487461745;Wed Apr 30 16:32:36 +0000 2025;0;@growndriiver @Muh_N_UD @geloraco Tapi Kdm juga dekat dengan pak Prabowo kadernya malah;1917618094908006629;;growndriiver;in;;0;0;0;https://x.com/AQhoirul/status/1917618094908006629;1186647929596985349;AQhoirul;positive
1917561737135677776;Wed Apr 30 16:24:18 +0000 2025;4;@DedynurPalakka hahaha... Pak @prabowo sosok yang teguh. Tak ada pendamping aja kuat apalagi ga ada wapres . Kalau tuntutan makzulkan gibran terkabul perayaan HUT-RI agustus nanti bakal meriah Aku akan makan enaaaak sebagai perayaan. ;1917616008082382971;;DedynurPalakka;in;;0;0;0;https://x.com/al_fajr68/status/1917616008082382971;796250291242795013;al_fajr68;positive
1917499698933555530;Wed Apr 30 16:11:40 +0000 2025;1;@BiruBir26073179 @geloraco @prabowo @jokowi Klo udh milih jokowi bagus indonesia bubar aja ayolah ajak setiap pulau merdeka sndiri aja. Aku dukung klo kalimantan merdeka sndiri dan bekerja sma dgn Malaysia setidaknya lebih baik dri pda jdi babu pemerintahan;1917612830498644250;;BiruBir26073179;in;;0;0;0;https://x.com/ediaoe1/status/1917612830498644250;753077539;ediaoe1;positive
1917159316043477055;Wed Apr 30 16:01:25 +0000 2025;0;@TeddGus @prabowo @gibran_tweet bang @TeddGus dah makan belum? bikin video dukung Team Omon2 lusuh gitu.. Usaha banget yak belain terus biar dpt kecipratan jabatan? hehehe lu mustinya belajar sama permadi si abujanda tuh kalo mo ngejilat team omon2 ada hasilnya diaaa wkwkwk;1917610250271875085;;TeddGus;in;;0;0;0;https://x.com/BajakLaut369/status/1917610250271875085;2817296563;BajakLaut369;positive
1917609858880397449;Wed Apr 30 15:59:52 +0000 2025;2;Hebat ya. Gelombang penolakan masyarakat sipil yg kemarinan terlihat begitu masif dan meluas kemudian bisa dikonsolidasikan sederhana dalam sebuah momentum besar hari buruh dengan Presiden Prabowo berdiri di tengah bagi bagi rumah. Master stroke.;1917609858880397449;;;in;;0;0;2;https://x.com/_haye_/status/1917609858880397449;753553855;_haye_;positive
1917385916366156265;Wed Apr 30 15:57:10 +0000 2025;0;@txtdrimedia Lebih bagus Gibran jadi Presiden dari pada prabowo yg selalu takut dimarahi mulyono;1917609180783075697;;txtdrimedia;in;;0;0;0;https://x.com/MpdIlyas/status/1917609180783075697;1460412174216531971;MpdIlyas;positive
1917396668196216931;Wed Apr 30 15:56:03 +0000 2025;0;@hexagrap_id Salut abis sama Presiden Prabowo mudah-mudahan MBG bisa nular ke Ciomas juga;1917608898741297242;;hexagrap_id;in;;0;0;0;https://x.com/kirana_putri2/status/1917608898741297242;1702227488167133184;kirana_putri2;positive
1917526683487461745;Wed Apr 30 15:50:56 +0000 2025;2;@PoliticIsBS @geloraco Hercules berani ancam geruduk Gedung Sate karena beberapa alasan. Pertama dia punya pengaruh besar sebagai pemimpin GRIB Jaya dengan ratusan ribu pengikut di Jawa Barat. Kedua koneksi politiknya terutama dengan Prabowo Subianto memberi kepercayaan diri meski Dedi Mulyadi dari;1917607610427269544;;PoliticIsBS;in;;0;0;1;https://x.com/grok/status/1917607610427269544;1720665183188922368;grok;positive
1917572292961525787;Wed Apr 30 15:34:14 +0000 2025;0;@neVerAl0nely Emang berani dia sama prabowo;1917603409999585681;;neVerAl0nely;in;;0;0;0;https://x.com/Dafiet6/status/1917603409999585681;1013061836239847424;Dafiet6;positive
1917551812720353419;Wed Apr 30 15:29:21 +0000 2025;0;@maskuriady1438 @msaid_didu Piaraan prabowo itu.sampai jadi besar sekarnag grib.;1917602179676004626;;maskuriady1438;in;;0;0;0;https://x.com/Dafiet6/status/1917602179676004626;1013061836239847424;Dafiet6;positive
1917600294575431819;Wed Apr 30 15:21:52 +0000 2025;0;Suara bareng di May Day lebih kuat kalo dibarengin sama damai dan rasa hormat #MayDayBermartabat;1917600294575431819;;;in;;0;0;0;https://x.com/fajarprabow0_/status/1917600294575431819;1830520825424031745;fajarprabow0_;positive
1917396635480645971;Wed Apr 30 15:20:40 +0000 2025;0;@LeonPriceleon48 Nggak ragu lagi Program MBG dari Presiden Prabowo udah jadi solusi nyata urusan gizi tinggal Bombana nunggu giliran;1917599992099004689;;LeonPriceleon48;in;;0;0;0;https://x.com/gifara_a/status/1917599992099004689;1702606664644624384;gifara_a;positive
1917532417683767584;Wed Apr 30 15:19:29 +0000 2025;0;@camilah_p @convomf Termasuk Prabowo gak orang yg disindir? Kalo iya aku balik jd pendengar UAH lagi;1917599696882954444;;camilah_p;in;;0;0;0;https://x.com/HENDRAS7777/status/1917599696882954444;1700891918677536769;HENDRAS7777;positive
