conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
1913054650112393263;Fri Apr 18 02:19:06 +0000 2025;883;Di atas kayu salib Yesus Kristus menyerahkan nyawa-Nya demi menebus dosa umat manusia bukan karena kita layak melainkan karena kasih-Nya yang begitu besar dan tak bersyarat. Peristiwa ini mengingatkan kita bahwa di balik penderitaan ada harapan di balik kesakitan ada https://t.co/DnqQHrXo4o;1913054650112393263;https://pbs.twimg.com/media/GoyJD9kaAAA01lp.jpg;;in;;17;197;111;https://x.com/ListyoSigitP/status/1913054650112393263;1431117605775949824;ListyoSigitP;positive
1913032954835771819;Fri Apr 18 00:52:53 +0000 2025;23;Negara paling bahagia di dunia karena kesehatan gratis dan pendidikan gratis bkn makan siang gratis. @prabowo;1913032954835771819;;;in;;1;2;9;https://x.com/Anak__Ogi/status/1913032954835771819;1356517931887120384;Anak__Ogi;positive
1913031023430189375;Fri Apr 18 00:45:13 +0000 2025;264;Wapres muda di zaman ini Tanpa birokrasi ketat Tanpa prosedural berbelit Bekerja dengan rendah hati Berkarya denga tata Krama yg baik Cerdas d pintar Fokus bawa bangsa menuju Indonesia Emas Dan Prabowo tidak salah pilih. Rakyat pun memilih benar TOLAK Ganjar d Aniies https://t.co/KDshYzAXt3;1913031023430189375;https://pbs.twimg.com/ext_tw_video_thumb/1913030869306236928/pu/img/qVSKNOF1ugTbrr-O.jpg;;in;;13;141;37;https://x.com/ade206/status/1913031023430189375;303182883;ade206;positive
1912853555012059408;Thu Apr 17 13:50:41 +0000 2025;108;@tempodotco Prabowo bilang akan relokasi warga gaza. Menteri sugiono bilang tidak. Eh menteri sosial malah sdh siapkan tempat utk relokasi. Benar2 bentuk komunikasi publik yg luar biasa..;1912866307500085393;;tempodotco;in;;0;1;8;https://x.com/Alan_Atih_76/status/1912866307500085393;1807124922084544512;Alan_Atih_76;positive
1912509590006116463;Thu Apr 17 13:47:02 +0000 2025;80;@BBCIndonesia Coba liat di sekeliling prabowo : ada gibran hasan nasbi buser2 jokowi dll. Jadi wajar kalau dia gak selalu mempermalukan dirinya sendiri. setiap prabowo blunder dan diketawain dunia kelompok itu pasti senang.;1912865389350129704;;BBCIndonesia;in;;0;1;2;https://x.com/YotoSuhart73020/status/1912865389350129704;1802422089032540160;YotoSuhart73020;positive
1912856698592890989;Thu Apr 17 13:12:30 +0000 2025;32;Suka penjelasan Hasan Nasbi di sini soal loyalitas pada Presiden Prabowo. Bilangnya strategi pecah belah orang yg masih bahas orangnya Jokowi dan orangnya Prabowo https://t.co/8Ja8udJQ32;1912856698592890989;https://pbs.twimg.com/ext_tw_video_thumb/1912856606569832449/pu/img/c62RifbLKmX5FWay.jpg;;in;;0;4;12;https://x.com/ubegebe1/status/1912856698592890989;267083380;ubegebe1;positive
1912661712194662880;Thu Apr 17 11:05:31 +0000 2025;60;@uyoktweet Ketika orang luar sibuk ke luar angkasa kita masih sibuk dengan ijazah yg org nya udh tidak memiliki power lagi pantas Indo gk maju maju @RoySuryoWatch @KRMT_RoySuryo @Kiyai_MarufAmin lucu negeri ini ;1912824742408507519;;uyoktweet;in;;0;44;4;https://x.com/triprabowo11/status/1912824742408507519;617892941;triprabowo11;positive
1912815911578538124;Thu Apr 17 10:30:26 +0000 2025;175;Gue yakin mulyono dan @prabowo menikmati kegaduhan ini. Kalo menurut sampean piye nil @Dahnilanzar;1912815911578538124;;;in;;0;22;71;https://x.com/Tan_Mar3M/status/1912815911578538124;1270980383761330176;Tan_Mar3M;positive
1912815295531811189;Thu Apr 17 10:27:59 +0000 2025;41;Ga papa. Selagi @jokowi dan @prabowo happy menikmati kegaduhan ini;1912815295531811189;;;in;;0;1;14;https://x.com/Tan_Mar3M/status/1912815295531811189;1270980383761330176;Tan_Mar3M;positive
1912797458259972196;Thu Apr 17 09:17:06 +0000 2025;26;Kita tidak bisa memilih dari orangtua mana kita dilahirkan. Tapi kita bisa memutuskan untuk bertumbuh berpendidikan mengangkat derajat keluarga dan sampai salah satu diantara orangtua kita bilang dengan bangga itu anakku . #SekolahRakyat #Prabowo https://t.co/3ZXYbQIts1;1912797458259972196;https://pbs.twimg.com/ext_tw_video_thumb/1912797394464591872/pu/img/Z3a3k2eWafQBfVgd.jpg;;in;;0;1;11;https://x.com/prabowogibran2/status/1912797458259972196;1723938002685296640;prabowogibran2;positive
1912796361076117823;Thu Apr 17 09:12:45 +0000 2025;19;Di kampus cover erk tapi milih Prabowo adaaaaaaaaaaaaaaa;1912796361076117823;;;in;;0;1;0;https://x.com/gypsydeiv/status/1912796361076117823;1390907628243472390;gypsydeiv;positive
1912781695063060696;Thu Apr 17 08:14:28 +0000 2025;20;Kalau begini pilihan yg diberikan Trump dan harus memilih 1 dari 2 tak ada opsi lain pak @Menlu_RI kira2 kasih masukan apa ya ke Presiden @prabowo ? Kalau sy sih milih China... wong secara geografis lebih dekat tak pernah intimidasi dlm perdagangan bisa diajak ngobrol. ;1912781695063060696;;;in;;0;3;4;https://x.com/ferrykoto/status/1912781695063060696;24893875;ferrykoto;positive
1912764348696826008;Thu Apr 17 07:05:32 +0000 2025;60;Setuju dgn mba Puan Maharani presiden sekarang itu @prabowo. Tapi kalo ada yg menyayangkan knp Prabowo diam saat anak buahnya menganggap Jokowi adalah bos mereka itu wajar Krn Jokowi juga bosnya Prabowo artinya bosnya para menteri Prabowo juga. Betul tdk bro @Gerindra ? https://t.co/FCFjIIEmZD;1912764348696826008;https://pbs.twimg.com/media/GouBCTTakAAx4Qt.jpg;;in;;2;15;34;https://x.com/Anak__Ogi/status/1912764348696826008;1356517931887120384;Anak__Ogi;positive
1912741822713197021;Thu Apr 17 05:36:02 +0000 2025;61; MBANGUN DESO MBANGUN NEGORO konsep besar Presiden @prabowo Pemerataan pembangunan disiasati membangun desa 80.000 Koperasi Merah Putih dipersiapkan menyerap tenaga kerja juga umkm2 terafiliasi Memotong mata rantai tengkulak UMKM sejahtera Konsumen ceria TOP MARKOTOP https://t.co/ywCrqTJdA7;1912741822713197021;https://pbs.twimg.com/ext_tw_video_thumb/1912741727498334208/pu/img/xnfwKLRhXdsu4Q5p.jpg;;in;;4;49;18;https://x.com/BANGSAygSUJUD/status/1912741822713197021;1189039138835554304;BANGSAygSUJUD;positive
1912728046270075004;Thu Apr 17 04:48:39 +0000 2025;219;@BivitriS Berarti sudah di TTD olh presiden Prabowo makanya bisa ekspres di undangkan RUU ini keinginan Prabowo sejak jd Menhan ya gak mungkin lah tdk beliau TTD setelah jadi Yg blamed PDI-P belajar adil sejak dlm pikiran minimal pasal TNI aktif bisa dwi fungsi di semua K/L digagakan PDIP;1912729901020688894;;BivitriS;in;;0;2;20;https://x.com/CarolineSarah5/status/1912729901020688894;772051172;CarolineSarah5;positive
1912641366984912996;Wed Apr 16 22:56:51 +0000 2025;230;Salam bahagia. Pioner Pi Network di Indonesia lebih dari 1 juta orang dan tersebar di seluruh nusantara. Tentunya ini modal sosial yang sangat besar. Jika pemerintah mampu mengelola ini maka akan menjadi kekuatan pembangunan ekonomi bangsa.Pilihan itu ada di Yth. bapak @prabowo;1912641366984912996;;;in;;1;8;39;https://x.com/abnerstindi/status/1912641366984912996;1866899648;abnerstindi;positive
1912560696006701559;Wed Apr 16 17:36:18 +0000 2025;142;kemarin denger kamar sebelah refering me as mbak skena to her friends mungkin gw wujud fenotip skena di kos ini dan gapapa kok i took that as compliment for being cool and being culture is good hehe love peace and prabowo anjing;1912560696006701559;;;in;;4;3;7;https://x.com/roemnida/status/1912560696006701559;1538230328170467328;roemnida;positive
1912530575648534787;Wed Apr 16 15:36:36 +0000 2025;15;Presiden Prabowo itu keren banget karena sering membaca dan mencatat untuk kasih perhatian dengan detil2 pengetahuannya luas dan cara bertuturnya juga elegan. Termasuk tentang Turkiye dan sejarahnya. Memang pantas Pak Prabowo mendapat pujian.;1912530575648534787;;;in;;0;0;4;https://x.com/sarah_pndjtn/status/1912530575648534787;1415219921353539585;sarah_pndjtn;positive
1912420591480779220;Wed Apr 16 08:19:34 +0000 2025;11;Kunjungan Prabowo ke luar negeri tdk hanya berhasil menarik minat investor yg membawa dampak jangka pjg bagi pemb nasional yg berkelanjutan.Prabowo jg telah memulai langkah utk mensejajarkan diri dg kekuatan2 utama dunia sehingga posisi Indonesia akan smkin kuat dlm smua bidang. https://t.co/JTII3CXzdY;1912420591480779220;https://pbs.twimg.com/amplify_video_thumb/1912420153700007936/img/44gyHK5YaZhu6bj5.jpg;;in;;1;5;3;https://x.com/balapurik/status/1912420591480779220;1497927635686793219;balapurik;positive
1912381985919787121;Wed Apr 16 07:28:57 +0000 2025;32;@G0LIATH87 Sambutan luar biasa pidato Presiden Prabowo mencerminkan kebutuhan Turki akan mitra strategis -- Indonesia dengan posisi geografis dan kekuatan ekonominya dinilai sbg mitra ideal yg neutral tapi berpengaruh.;1912407852637114771;;G0LIATH87;in;;0;12;21;https://x.com/NayDonuts/status/1912407852637114771;1104398813844758528;NayDonuts;positive
1912386597745750529;Wed Apr 16 06:04:29 +0000 2025;22;Tak bisa dinafikan jika presiden @prabowo memiliki kekuatan dan daya tawar yg tinggi di hadapan para pemimpin dunia;1912386597745750529;;;in;;0;0;1;https://x.com/mimih6mei/status/1912386597745750529;1515255187740405763;mimih6mei;positive
1912328582749385029;Wed Apr 16 02:14:03 +0000 2025;37;Tentunya ini bisa berdampak secara besar di Ekonomi dan GDP pada akhirnya menciptakan downward spiral ke arah social unrest yang lebih besar. Langkah konkrit dan pasti diperlukan untuk mencegah masyarakat semakin tidak tenang. Presiden @prabowo harus bergerak cepat.;1912328605381894609;;MorphoMenelausX;in;;0;2;1;https://x.com/MorphoMenelausX/status/1912328605381894609;1397729807564111873;MorphoMenelausX;positive
1912080667124617474;Tue Apr 15 09:59:57 +0000 2025;83;@alisyarief Kalau yg legend di Jakarta @BJakara171CGK pastinya merasakan di era dulu penguasa Cililitan dn Blok M serta Senen selalu berseteru show of power. Yg satu di bawah Tommy Suharto Yg satu di bawah Prabowo Sejarah Ongeng Sangaji dkk;1912083463819399317;;alisyarief;in;;0;8;13;https://x.com/keepithink_crab/status/1912083463819399317;1138988249358196736;keepithink_crab;positive
1912014893051728031;Tue Apr 15 05:27:28 +0000 2025;130;Mata Pak @prabowo sempat berkaca saat mengenang pertamakali tiba di Yordania dan disambut oleh sahabatnya Raja Abdullah ll dari Yordania. Saat itu masa tersulit bagi Prabowo tapi sahabatnya menerima dgn tangan terbuka. Sahabat sejati itu kekal abadi. https://t.co/w9FbNPq7jG;1912014893051728031;https://pbs.twimg.com/ext_tw_video_thumb/1912014833592995840/pu/img/Ix7jUtEJa0wQnmin.jpg;;in;;3;12;26;https://x.com/Franken_blues/status/1912014893051728031;1301242545888849921;Franken_blues;positive
1912004155931328963;Tue Apr 15 04:44:48 +0000 2025;42;Apakah Kita Masih Bermimpi Ingin Jadi Negara Maju Pak @prabowo Yang Terhormat. Hukum Dinegri Yang Anda Pimpin Sangatlah Rapuh Amburadul Dan Salah Asah. Tajam Kebawah Tumpul Keatas Dua Orang Ini Saja Mampu Membuat @jokowi Mewujudkan Mimpinya Dan Tak Tergoyahkan. https://t.co/psR5Aah1jQ;1912004155931328963;https://pbs.twimg.com/media/GojNowOWIAAfM8T.jpg;;in;;0;5;20;https://x.com/ZulkifliLubis69/status/1912004155931328963;1269807484174123008;ZulkifliLubis69;positive
1911085093994872945;Tue Apr 15 04:44:35 +0000 2025;18;@Opiniku95098012 @TOPssst @H4T14K4LN4L42 @UGMYogyakarta @prabowo @DianSandiU @RomeoWalker19 @tham878 @DedynurPalakka @Lembayung071 @BANGSAygSUJUD @TeddGus @zy_zy_lestary @Minietweets_ @iam_zelt @romoatheist @DoktorMagang @Intel_Imut @G0LIATH87 @xquitavee @H1m4_W4r1 @EdySularno96489 @jokowi @RIPDEMOKRASI @_aji_satrio_ @ebonXboy kebenaran dan keadilan untuk saat ini masih sulit menemukan jalan nya sendiri masih butuh perjuangan yang konsisten jokowi itu 'untouchable man' satu-satunya di dunia sekelas presiden aja dinilai banyak orang cuma sebagai boneka nya https://t.co/sDni4kf2uH;1912004101023711428;;Opiniku95098012;in;;0;2;10;https://x.com/OconXReborn/status/1912004101023711428;1604693475924279296;OconXReborn;positive
1911779323532697617;Tue Apr 15 00:11:29 +0000 2025;29;Orang cerita mostly emang yg enaknya aja yang pait2nya jarang diceritain. Iya sih ttp untung tapi worth it gak sama effort dan modalnya? Cari pegawenya juga udah effort sendiri. Ya kalo amanah kalo nilep duit atau kriminal yang pening ya owner juga https://t.co/9WIMJDP3vI;1911935372797575633;;kelixmann;in;;0;5;1;https://x.com/kelixmann/status/1911935372797575633;1425377301953277953;kelixmann;positive
1911930326156525899;Mon Apr 14 23:51:26 +0000 2025;87;Muslim: kapan Indonesian berangkat ke Israel melawan Israel. yupz benar'sekali ini mereka sudah kumpul siap berangkat ke Israel. saved Palestina saved Palestina. orang gaza adalah saudara seiman umat Islam. takbir alhuakbar terimakasih Israel. Pasti ini @prabowo bangga https://t.co/qLjdaqxPQr;1911930326156525899;https://pbs.twimg.com/ext_tw_video_thumb/1911930204609548288/pu/img/yy-WKYxx7Kac60Xt.jpg;;in;;3;51;16;https://x.com/Tita83079013/status/1911930326156525899;1537766676670074880;Tita83079013;positive
1911863290864837087;Mon Apr 14 19:25:03 +0000 2025;52;Jika pak prabowo cintanya habis dengan ibu titiek soeharto maka cintaku habis pada seseorang yang ga akan pernah bisa kembali.;1911863290864837087;;;in;;0;55;0;https://x.com/___btterfly/status/1911863290864837087;1497641442239385601;___btterfly;positive
1911779323532697617;Mon Apr 14 14:27:33 +0000 2025;20;@djfarezki Kosanku dibuat per taun. Keringanannya biaya taunan bisa dicicil aja. 3 bulan sebelom jatuh tempo dah ditawarin perpanjangan. Kalo gak lanjut ya jual ke orang lain. Pas jatuh tempo insa aloh udah keisi;1911788419522658470;;djfarezki;in;;0;1;0;https://x.com/kelixmann/status/1911788419522658470;1425377301953277953;kelixmann;positive
1911772775737626936;Mon Apr 14 13:25:23 +0000 2025;751;Hari ini saya berkesempatan untuk melakukan pertemuan bilateral yang sangat produktif dengan Yang Mulia @KingAbdullahII di Istana Al Husseiniya Amman. Kami berdiskusi secara mendalam mengenai potensi kolaborasi yang lebih intensif mulai dari pertahanan dan pertanian hingga https://t.co/ieKn43gfat;1911772775737626936;https://pbs.twimg.com/media/Gof7MCKXgAABUKZ.jpg;;in;;6;169;142;https://x.com/prabowo/status/1911772775737626936;40580714;prabowo;positive
1911763613016117730;Mon Apr 14 12:48:58 +0000 2025;131;Ternyata Pak Prabowo lebih punya adab drpd Si Nganu Bgmnapun tdk bs dipungkiri jasa Bu Mega trhdp Prabowo Dynasti Nganu memang durhaka tdk tau trmksih https://t.co/PMWDOg70xu;1911763613016117730;https://pbs.twimg.com/ext_tw_video_thumb/1911763551150133248/pu/img/X1qFuVXYNrw_Msgh.jpg;;in;;3;0;26;https://x.com/CahAngo45022699/status/1911763613016117730;1354072148030091264;CahAngo45022699;positive
1911711955175498211;Mon Apr 14 09:23:42 +0000 2025;105; PAK PRABOWO DAN KING ABDULLAH 2 Senang melihat penyambutan Raja Abdullah kpd pak @prabowo hari ini yang sangat luar biasa. Nasib keduanya sebenarnya hampir sama. Sama-sama tentara hebat namun jalan untuk naik ke kekuasaan berliku bahkan hampir mustahil. Sebuah tulisan: 1) https://t.co/7YbUfuT2m2;1911711955175498211;https://pbs.twimg.com/media/GofD4mjXgAAsIIh.jpg;;in;;3;28;31;https://x.com/jansen_jsp/status/1911711955175498211;856934112250126336;jansen_jsp;positive
1911615053494992989;Mon Apr 14 02:58:39 +0000 2025;623;Keren banget sirkelnya Pak Prabowo ada Ange Postecoglou.;1911615053494992989;;;in;;9;20;151;https://x.com/kemgelapan/status/1911615053494992989;1772124227463979008;kemgelapan;positive
1911595787643134064;Mon Apr 14 01:42:06 +0000 2025;19;Dari UEA Arab Turki Mesir negara terakhir yang dikunjungi adalah Yordania Luar biasa sambutan yang diterima presiden @prabowo dimana beliau langsung disambut oleh upacara kenegaraan Raja Abdullah Dua sahabat lama yang kini sama2 menjadi pemimpin dinegara masing2. Dan kini https://t.co/DuUpaoH4H4;1911595787643134064;https://pbs.twimg.com/ext_tw_video_thumb/1911595765023010816/pu/img/pi61n-7VTQsTyb9c.jpg;;in;;0;3;12;https://x.com/are_inismyname/status/1911595787643134064;1152447574411902977;are_inismyname;positive
