conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
1923883893993898081;Sat May 17 23:30:39 +0000 2025;22;Klu pemberantasan korupsi mau tegas dan serius di kejaksaan. Hrsnya Prabowo pilih Febri Adriansyah skrg jampidsus jd Jaksa Agung. Lihat keberaniannya saat sikat mafia timah yg rugikan negara trilyunan dan msh byk lg. Sy gak kenal dia tp Pak Febri sgt layak jd JA dgn prestasi2nya.;1923883893993898081;;;in;;0;7;4;https://x.com/UmarHasibuan__/status/1923883893993898081;312049767;UmarHasibuan__;positive
1923751584858767713;Sat May 17 14:44:54 +0000 2025;188;"Kata pak Prabowo. Dunia Islam bisa jadi solusi bagi dunia. Ana mikirnya dlm artian positif soal solusi baik islam bagi dunia. Bahkan ana mikirnya dari timur ke barat selatan ke utara. Islam bukan menjadi solusi. Tetapi pembawa sial bagi dunia. Jelas &amp; fakta... semoga fa'am! https://t.co/A6zsiPNMSw";1923751584858767713;https://pbs.twimg.com/media/GrKJ3YvWcAELkF4.jpg;;in;;6;74;20;https://x.com/ProfOnline_id/status/1923751584858767713;1965092424;ProfOnline_id;positive
1923739835610849397;Sat May 17 13:58:12 +0000 2025;156;Gue yakin kalo 10 tahun yg lalu pak @prabowo yg jadi presiden republik ini sangat maju.. Koreksi kalo saya salah nil @Dahnilanzar;1923739835610849397;;;in;;2;29;32;https://x.com/Tan_Mar3M/status/1923739835610849397;1270980383761330176;Tan_Mar3M;positive
1923688657124458784;Sat May 17 13:15:56 +0000 2025;13;"@jokowi @psi_id @gibran_tweet Beliau bung @jokowi adalah sosok yang jujur terbukti bahwa ijazahnya tdk palsu dan mampu menang di pilpres 2014&amp; 2019 lawan @prabowo tanpa kecurangan sedikit pun";1923729199170560362;;bumnbersatu;in;;1;36;3;https://x.com/bumnbersatu/status/1923729199170560362;191951600;bumnbersatu;positive
1923397809555791888;Sat May 17 10:27:16 +0000 2025;72;@hansbacara @prabowo tidak perlu jadi menteri. Pak Presiden @prabowo perintahkan akan saya laksanakan dengan sepenuh hati.;1923686751958392842;;hansbacara;in;;0;3;2;https://x.com/susipudjiastuti/status/1923686751958392842;2606229566;susipudjiastuti;positive
1923584521443868797;Sat May 17 03:50:12 +0000 2025;12;Anak hi pasti ngerti lah soal gini2an. Abad 21 perang frontal udah gak banyak tapi proxy war makin kenceng. Lebih kenceng dari jaman perang dingin. Semua negara yang punya kepentingan ikut mainin perang pengaruh ini;1923586825010205133;;kelixmann;in;;1;1;0;https://x.com/kelixmann/status/1923586825010205133;1425377301953277953;kelixmann;positive
1923511264556483034;Fri May 16 22:49:57 +0000 2025;215;Mas wapres @gibran_tweet dipilih secara langsung oleh rakyat Indonesia untuk mendampingi Presiden @prabowo dalam menjalankan tugasnya meski di katain anak haram Konstitusi Belimbing sayur samsul namun tetap tenang dalam menjalankan tugas Kenegaraan bahkan dgn gaya anak mudanya https://t.co/B4BhPVqErm;1923511264556483034;https://pbs.twimg.com/ext_tw_video_thumb/1923511213033435136/pu/img/fpyahc85QOyvP0dn.jpg;;in;;3;104;43;https://x.com/Lembayung071/status/1923511264556483034;1227499861580251136;Lembayung071;positive
1923399310126862419;Fri May 16 15:25:08 +0000 2025;599;Presiden setelah Pak Harto pun misal Pak Habibie Gusdur Bu Mega Pak SBY sampe Pak Jokowi sangat hormat n mensakralkan betul momen kenegaraan. Intinya jangan sampai berpolitik disitu tunjukkan bahwa ini momen negarawan. N itu blom didapet sama Prabowo Subianto. Kan lucu;1923399321812156552;;FelixSGL1;in;;7;3;35;https://x.com/FelixSGL1/status/1923399321812156552;2862109627;FelixSGL1;positive
1923399310126862419;Fri May 16 15:25:07 +0000 2025;482;Bambang Kesowo yang dulunya lama di Setneg tau betul Pak Harto mertuanya pun (dia bilangnya itu Mertua) sangat terukur n sangat menunjukkan kewibawaannya dalam setiap poin kenegaraan. Andaikata dulu Bambang Kesowo melakukan kek Prabowo lakukan bikin teks kek gitu. Abis dia;1923399318389563666;;FelixSGL1;in;;1;1;27;https://x.com/FelixSGL1/status/1923399318389563666;2862109627;FelixSGL1;positive
1923357849125622150;Fri May 16 12:40:25 +0000 2025;101;Popularitasnya makin meningkat setelah Prabowo Subianto menjadi presiden tahun lalu. Menurut orang dekatnya seiring meningkatnya pamor GRIB sumber pemasukan Hercules juga melimpah.;1923357872399818815;;tempodotco;in;;0;1;8;https://x.com/tempodotco/status/1923357872399818815;18129942;tempodotco;positive
1923283820159123725;Fri May 16 07:46:10 +0000 2025;25;Surplus dg jumlah 3 3 jt ton adlh pencapaian luar biasa pemerintahan Prabowo yg baru berjln 6 bln.Bahkan pertama kali dalam 20 thn terakhir BCP mencapai 3 18 jt ton.Pencapaian utk memperkuat ketahanan pangan mendukung agenda ekspor dan mengurangi ketergantungan impor beras. https://t.co/jqEVeVmVr5;1923283820159123725;https://pbs.twimg.com/media/GrDgUqjaAAILdYP.jpg;;in;;0;7;14;https://x.com/balapurik/status/1923283820159123725;1497927635686793219;balapurik;positive
1923274076077871604;Fri May 16 07:07:27 +0000 2025;498;Stop kriminalisasi aktifis. Polri sebaiknya kembali ke jalan yg benar . Ayo pak @prabowo nyalakan magigmu. Buat hukum berjalan benar dijalannya. Buat negri ini nyaman untuk warganya. https://t.co/2F9IS65wBF;1923274076077871604;https://pbs.twimg.com/ext_tw_video_thumb/1923273698548842496/pu/img/Hb2PFSQKoMiGvHDu.jpg;;in;;10;64;223;https://x.com/SenopatiDiAnno/status/1923274076077871604;1093349415425736706;SenopatiDiAnno;positive
1923271636754555383;Fri May 16 06:57:45 +0000 2025;11;"Sebagai organisasi negara Islam kita harus bersatu dan optimis menjadi mercusuar bagi peradaban dunia seperti masa kejayaan umat Islam di masa lalu. Dg menguasai sains &amp; teknologi itulah cara bangsa bangkit dari keterpurukan &amp; bertransformasi menjadi negara yg sejahtera &amp; makmur https://t.co/6JWjiLwd9o";1923271636754555383;https://pbs.twimg.com/ext_tw_video_thumb/1923271562746265600/pu/img/JPoHJmRSt2UUd8vq.jpg;;in;;0;0;2;https://x.com/prabowogibran2/status/1923271636754555383;1723938002685296640;prabowogibran2;positive
